quote_date,1_C,2_C,3_C,4_C,5_C,6_C,7_C,8_C,9_C,10_C,11_C,12_C,13_C,14_C,15_C,16_C,17_C,18_C,19_C,20_C,21_C,22_C,23_C,24_C,25_C,26_C,27_C,28_C,29_C,30_C,31_C,32_C,33_C,34_C,35_C,1_P,2_P,3_P,4_P,5_P,6_P,7_P,8_P,9_P,10_P,11_P,12_P,13_P,14_P,15_P,16_P,17_P,18_P,19_P,20_P,21_P,22_P,23_P,24_P,25_P,26_P,27_P,28_P,29_P,30_P,31_P,32_P,33_P,34_P,35_P,1_C_S,2_C_S,3_C_S,4_C_S,5_C_S,6_C_S,7_C_S,8_C_S,9_C_S,10_C_S,11_C_S,12_C_S,13_C_S,14_C_S,15_C_S,16_C_S,17_C_S,18_C_S,19_C_S,20_C_S,21_C_S,22_C_S,23_C_S,24_C_S,25_C_S,26_C_S,27_C_S,28_C_S,29_C_S,30_C_S,31_C_S,32_C_S,33_C_S,34_C_S,35_C_S,1_P_S,2_P_S,3_P_S,4_P_S,5_P_S,6_P_S,7_P_S,8_P_S,9_P_S,10_P_S,11_P_S,12_P_S,13_P_S,14_P_S,15_P_S,16_P_S,17_P_S,18_P_S,19_P_S,20_P_S,21_P_S,22_P_S,23_P_S,24_P_S,25_P_S,26_P_S,27_P_S,28_P_S,29_P_S,30_P_S,31_P_S,32_P_S,33_P_S,34_P_S,35_P_S
2021-09-10,-432.0,-439.6999999999998,-446.0999999999999,-448.8000000000002,-452.1999999999998,-455.0,-460.8000000000002,-466.3000000000002,-473.0,-481.20000000000005,-491.29999999999995,-504.0999999999999,-519.8,-541.0999999999999,-568.1,-604.6,-479.4,-304.6,-192.6,-99.8,-49.4,-21.7,-10.6,-6.5,-4.2,-3.0,-2.4,-1.9,-1.6,-1.4,-1.25,-1.1,-1.0,-0.9,-0.75,-6.2,-11.1,-17.2,-19.9,-23.1,-27.0,-31.6,-37.1,-43.8,-52.1,-62.4,-75.5,-92.2,-113.9,-142.4,-180.9,-56.900000000000006,111.39999999999998,218.7,310.9,358.1,385.70000000000005,396.79999999999995,399.70000000000005,403.29999999999995,403.70000000000005,403.79999999999995,404.5999999999999,405.0999999999999,405.4000000000001,405.5999999999999,405.4000000000001,405.5999999999999,405.9000000000001,406.3000000000002,409.89999999999964,414.6999999999998,421.3000000000002,424.1999999999998,427.6999999999998,430.5,436.4000000000001,442.0,448.8000000000002,457.5,467.5,481.5999999999999,498.5,521.6,551.5,589.8,467.9,300.4,188.2,96.1,46.8,19.9,8.6,4.9,2.7,1.65,1.25,0.8,0.55,0.5,0.3,0.2,0.15,0.1,0.0,5.2,9.9,15.9,18.8,22.0,25.9,30.7,36.0,42.6,50.7,60.9,73.4,90.0,111.7,140.0,177.9,53.400000000000006,-117.80000000000001,-235.2,-327.9,-379.79999999999995,-409.4,-418.4000000000001,-422.79999999999995,-425.0999999999999,-426.29999999999995,-427.0,-427.5,-427.9000000000001,-428.1999999999998,-428.4000000000001,-428.5999999999999,-428.8000000000002,-428.9000000000001,-429.3000000000002
2021-10-15,367.60000000000036,365.6999999999998,364.6999999999998,363.4000000000001,361.9000000000001,360.0,357.6999999999998,354.5,350.29999999999995,344.79999999999995,337.4000000000001,327.5,315.5999999999999,297.9,273.1,238.29999999999995,189.10000000000002,117.10000000000002,24.400000000000006,-71.8,-31.4,-13.8,-6.8,-4.1,-2.6,-1.85,-1.4,-1.1,-0.9,-0.75,-0.65,-0.6,-0.55,-0.5,-0.4,-4.2,-6.1,-7.2,-8.5,-10.0,-12.0,-14.1,-17.2,-21.3,-26.8,-34.2,-44.3,-56.4,-75.0,-100.7,-136.4,-186.8,-260.1,-357.7,-455.7,-417.1,-400.29999999999995,-393.5,-391.0,-389.79999999999995,-389.20000000000005,-388.79999999999995,-388.4000000000001,-388.0999999999999,-387.8000000000002,-387.5999999999999,-387.4000000000001,-387.3000000000002,-387.0999999999999,-386.8000000000002,-386.10000000000036,-384.0,-382.9000000000001,-381.5999999999999,-380.0,-377.9000000000001,-375.5999999999999,-372.1999999999998,-367.70000000000005,-361.9000000000001,-354.20000000000005,-343.5,-331.0,-311.79999999999995,-284.79999999999995,-248.39999999999998,-197.0,-122.1,-27.400000000000006,69.5,29.5,12.5,5.6,3.0,1.7,1.05,0.65,0.35,0.2,0.1,0.0,0.0,0.0,0.0,0.0,3.1,5.0,6.0,7.2,8.8,10.7,12.8,15.8,19.8,25.2,32.6,42.4,54.5,73.0,98.5,133.9,183.7,256.6,349.5,443.9,400.79999999999995,382.5,375.0999999999999,372.5,371.29999999999995,370.5999999999999,370.20000000000005,369.9000000000001,369.5,369.3000000000002,369.0,368.8000000000002,368.6999999999998,368.4000000000001,368.10000000000036
2021-11-12,-1203.8000000000002,-1206.5,-1207.5,-1208.5,-1209.8000000000002,-1211.6,-1213.3000000000002,-1216.1999999999998,-1219.6,-1224.0,-1230.3000000000002,-1239.1,-1250.4,-1245.3,-975.5,-741.1,-509.2,-313.1,-234.5,-159.8,-104.2,-65.4,-40.6,-25.4,-17.5,-12.4,-9.4,-7.0,-5.6,-4.5,-3.7,-3.2,-2.6,-2.2,-1.25,-3.3,-5.6,-6.6,-7.5,-8.4,-10.3,-11.9,-14.8,-18.0,-22.3,-28.8,-38.1,-50.5,-45.3,224.4,457.1,687.8,881.6,959.6,1032.9,1087.3,1124.6,1147.1,1161.6,1170.1,1175.9,1178.9,1181.4,1181.7,1183.8000000000002,1184.5,1185.1,1185.5,1186.0,1186.1,1186.3999999999996,1189.5,1190.5,1191.5,1192.4,1194.3000000000002,1195.9,1198.9,1202.4,1208.0,1214.6999999999998,1222.4,1236.7,1229.4,960.3,729.8,500.4,308.2,229.5,155.3,99.9,62.0,38.0,23.7,14.9,9.7,7.0,5.0,3.8,3.0,2.25,1.7,1.25,0.85,0.0,1.95,4.2,5.0,5.8,6.9,8.4,10.5,12.8,16.5,20.8,27.3,36.4,48.5,42.5,-226.8,-461.5,-693.0,-887.5,-967.4,-1043.0,-1098.4,-1138.4,-1163.4,-1178.4,-1187.1,-1192.5,-1195.7,-1197.7,-1199.1,-1200.1,-1200.9,-1201.5,-1202.0,-1202.5,-1203.6
2021-12-17,404.60000000000036,390.4000000000001,384.3000000000002,386.0,380.9000000000001,367.8000000000002,360.6999999999998,352.3000000000002,340.79999999999995,328.20000000000005,310.79999999999995,291.5999999999999,267.9000000000001,243.20000000000005,205.5,152.89999999999998,94.89999999999998,13.199999999999989,-89.89999999999998,-183.6,-115.0,-65.8,-39.6,-23.1,-14.9,-9.5,-6.5,-4.4,-3.3,-2.4,-1.95,-1.65,-1.5,-1.25,-1.15,-11.2,-19.8,-25.6,-30.3,-35.3,-42.0,-49.2,-57.8,-69.6,-82.6,-100.7,-120.6,-145.2,-179.7,-217.7,-270.5,-329.0,-411.2,-514.9,-609.2,-541.2,-500.79999999999995,-472.0,-458.9000000000001,-450.9000000000001,-444.79999999999995,-448.6999999999998,-436.3000000000002,-436.0999999999999,-435.3000000000002,-434.6999999999998,-433.0,-443.5999999999999,-434.60000000000036,-442.10000000000036,-426.0,-422.4000000000001,-412.0999999999999,-410.9000000000001,-404.5999999999999,-398.5999999999999,-391.0999999999999,-387.4000000000001,-367.0,-357.20000000000005,-343.29999999999995,-321.5,-297.29999999999995,-252.10000000000002,-213.89999999999998,-160.70000000000005,-101.89999999999998,-19.30000000000001,84.30000000000001,178.3,110.2,61.3,35.8,19.7,11.4,6.2,3.4,1.55,0.7,0.05,0.0,0.0,0.0,0.0,0.0,8.1,16.6,22.5,27.3,32.3,39.1,46.2,54.8,66.4,79.1,96.8,116.4,140.4,174.6,212.3,265.0,323.2,405.0,507.9,601.0,532.1,471.79999999999995,444.70000000000005,427.5999999999999,418.9000000000001,413.4000000000001,416.1999999999998,408.4000000000001,407.3000000000002,406.3000000000002,405.6999999999998,405.0999999999999,411.0,404.10000000000036,403.6999999999998
2022-01-14,625.1000000000004,628.3000000000002,621.3000000000002,618.9000000000001,614.0999999999999,607.3000000000002,596.1999999999998,587.2,576.7,563.9000000000001,551.0,524.2,499.9000000000001,470.29999999999995,428.5,378.5,318.4,246.3,134.8,-7.699999999999989,-85.2,-43.0,-22.8,-13.0,-8.3,-5.8,-3.8,-2.55,-2.05,-1.8,-1.7,-1.7,-1.65,-1.65,-1.65,-7.0,-11.4,-16.4,-19.8,-24.1,-29.7,-36.8,-45.7,-57.4,-70.1,-88.2,-110.9,-139.4,-174.1,-215.9,-266.4,-327.1,-399.7,-513.3,-657.5,-746.7,-706.7,-686.0,-677.0999999999999,-672.4000000000001,-668.8,-667.5999999999999,-666.8000000000002,-665.5999999999999,-666.0,-665.9000000000001,-665.6999999999998,-665.3000000000002,-665.3000000000002,-665.1000000000004,-660.9000000000001,-656.6999999999998,-650.9000000000001,-647.8000000000002,-643.4000000000001,-637.9000000000001,-630.8000000000002,-621.3,-609.2,-596.3,-577.3,-553.7,-521.8,-480.20000000000005,-438.1,-387.6,-327.0,-254.0,-141.5,2.0,80.8,40.1,19.5,9.7,4.9,2.25,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,8.4,13.4,16.8,21.1,27.1,33.8,42.5,53.9,66.4,84.1,106.8,134.5,168.5,210.2,260.2,320.4,392.8,505.3,648.1,715.4,672.5,656.0,646.0999999999999,636.2,632.7,631.0999999999999,630.0,629.3000000000002,635.8000000000002,628.5,635.5,628.0,627.8000000000002,627.3999999999996
2022-02-11,506.3000000000002,499.9000000000001,486.3000000000002,481.3000000000002,474.1999999999998,465.4000000000001,456.8000000000002,443.1999999999998,428.20000000000005,408.0999999999999,385.9000000000001,355.5,323.0,279.20000000000005,232.89999999999998,176.70000000000005,113.60000000000002,29.5,-93.19999999999999,-208.2,-112.8,-56.9,-28.0,-15.8,-9.6,-6.8,-5.1,-3.9,-3.5,-3.2,-3.1,-3.0,-2.95,-2.9,-2.9,-10.6,-18.1,-29.9,-35.8,-42.3,-51.3,-61.2,-75.2,-90.9,-112.5,-135.7,-167.9,-201.1,-245.8,-292.8,-355.1,-419.8,-504.3,-628.2,-757.1,-661.6,-605.5999999999999,-578.0999999999999,-569.5,-560.8000000000002,-559.9000000000001,-558.8000000000002,-553.5,-553.9000000000001,-553.5,-553.3000000000002,-553.1000000000004,-552.0,-552.6999999999998,-551.3999999999996,-546.1999999999998,-539.8000000000002,-526.1999999999998,-521.1999999999998,-514.0999999999999,-505.3000000000002,-496.6999999999998,-483.0999999999999,-468.0999999999999,-444.5999999999999,-421.0,-388.9000000000001,-354.79999999999995,-309.20000000000005,-261.5,-194.39999999999998,-129.10000000000002,-43.69999999999999,80.69999999999999,197.2,104.8,49.5,21.4,9.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,11.5,25.8,31.3,37.8,46.3,55.8,68.8,83.1,102.9,124.4,155.8,188.5,231.9,278.5,340.3,404.6,488.8,611.3,717.3,621.7,565.7,538.2,521.2,511.79999999999995,503.6999999999998,501.8000000000002,513.5999999999999,514.0,513.5999999999999,513.4000000000001,513.1999999999998,512.1000000000004,512.8000000000002,512.0
2022-03-11,879.1000000000004,873.1999999999998,859.5999999999999,854.8000000000002,848.0999999999999,840.6999999999998,830.1999999999998,816.9000000000001,802.9000000000001,782.0999999999999,760.2,729.9000000000001,692.9000000000001,654.7,603.3,551.2,482.70000000000005,403.9,275.6,106.19999999999999,-98.8,-64.3,-31.8,-17.4,-9.6,-5.1,-3.2,-2.3,-1.7,-1.35,-1.1,-0.95,-0.85,-0.7,-0.65,-8.5,-13.8,-27.3,-32.2,-39.6,-47.0,-57.8,-71.5,-86.2,-107.4,-129.9,-161.1,-198.7,-238.1,-290.6,-343.7,-413.6,-494.2,-624.6,-796.8,-1004.1,-971.2,-940.2,-926.2,-918.8000000000002,-915.0999999999999,-913.0999999999999,-911.9000000000001,-911.1999999999998,-910.5999999999999,-910.1999999999998,-909.8000000000002,-909.6000000000004,-909.1000000000004,-908.5,-905.8000000000002,-899.5,-885.3000000000002,-880.1999999999998,-873.0999999999999,-865.3000000000002,-854.3000000000002,-840.4000000000001,-825.4000000000001,-804.0999999999999,-781.3,-749.8,-711.7,-672.2,-619.5,-566.1,-496.0,-415.3,-284.9,-113.0,93.9,60.5,29.1,14.8,7.2,3.7,1.9,1.05,0.45,0.05,0.0,0.0,0.0,0.0,0.0,7.1,12.1,25.6,30.3,37.2,44.6,55.2,68.6,83.2,103.8,125.9,156.5,193.7,231.3,282.8,335.0,403.5,482.6,610.5,779.6,983.8,948.2,915.3,900.3,892.3,888.3000000000002,886.0999999999999,884.8000000000002,883.9000000000001,883.4000000000001,882.9000000000001,882.5,882.1999999999998,881.6999999999998,881.3999999999996
2022-04-14,904.8000000000002,899.9000000000001,887.5,878.5999999999999,871.6999999999998,864.8000000000002,854.4000000000001,842.0999999999999,829.4000000000001,811.4000000000001,792.9000000000001,767.0,736.1,704.9,662.6,620.4,565.2,499.3,371.4,210.2,-8.200000000000003,-42.6,-20.6,-11.9,-7.5,-5.3,-4.0,-3.3,-2.65,-2.2,-1.75,-1.4,-1.2,-1.05,-0.75,-7.7,-12.5,-24.5,-33.6,-40.5,-47.9,-58.1,-70.4,-83.5,-102.1,-121.6,-147.8,-179.9,-211.8,-255.0,-298.1,-356.0,-423.3,-552.5,-716.1,-936.8,-971.9000000000001,-951.2,-942.5999999999999,-938.0999999999999,-935.9000000000001,-934.4000000000001,-933.5,-932.8000000000002,-932.1999999999998,-931.6999999999998,-931.3000000000002,-930.8999999999996,-930.6000000000004,-929.8999999999996,-928.0,-922.6999999999998,-910.0999999999999,-900.8000000000002,-893.6999999999998,-886.3,-875.8,-863.0,-849.7,-831.0,-811.5,-785.0999999999999,-753.2,-721.1,-677.5,-634.3,-575.3,-507.5,-379.0,-216.2,4.200000000000003,38.9,18.2,9.3,4.8,2.9,1.75,1.25,0.85,0.6,0.4,0.2,0.0,0.0,0.0,5.4,10.1,22.6,31.6,37.7,45.4,54.8,67.1,80.7,97.8,117.5,142.4,173.5,205.0,248.0,290.4,347.6,414.5,538.8,699.0,916.6,949.8,927.8,918.5999999999999,914.0,911.4000000000001,909.9000000000001,909.0999999999999,908.4000000000001,907.8000000000002,907.3000000000002,906.8000000000002,906.3999999999996,905.8999999999996,905.0
2022-05-13,1601.4,1590.0,1574.5,1567.3000000000002,1558.6,1548.0,1533.1,1517.7,1499.4,1478.4,1453.1,1424.4,1385.8,1348.1,1305.1,1256.6,1201.8,1136.2,977.3,763.4,503.3,203.0,-23.1,-12.9,-7.6,-4.9,-3.5,-2.65,-2.1,-1.7,-1.45,-1.2,-1.05,-0.9,-0.65,-14.1,-24.8,-40.1,-47.3,-56.0,-66.4,-81.2,-96.4,-114.4,-135.7,-160.5,-189.3,-228.3,-266.3,-309.1,-357.3,-412.8,-484.2,-648.9,-864.1,-1123.1,-1423.5,-1649.7,-1639.4,-1634.0,-1631.0,-1629.4,-1628.3000000000002,-1627.6,-1627.0,-1626.5,-1625.8000000000002,-1625.3000000000002,-1625.0,-1623.6000000000004,-1620.3000000000002,-1608.9,-1593.3000000000002,-1586.0,-1577.1,-1566.5,-1551.5,-1535.9,-1517.6,-1496.1,-1470.9,-1442.1,-1403.4,-1365.2,-1322.3,-1273.8,-1218.9,-1142.2,-982.5,-768.5,-507.4,-206.0,20.9,11.1,6.0,3.5,2.2,1.4,0.95,0.75,0.55,0.3,0.15,0.05,0.0,11.9,22.3,37.3,44.3,52.9,63.2,77.9,93.1,111.0,132.5,157.1,185.7,224.0,262.0,304.9,353.3,407.3,478.5,631.1,844.3,1105.2,1405.5,1631.3,1620.8,1615.1999999999998,1612.1,1610.3000000000002,1609.1,1608.5,1607.6999999999998,1607.1999999999998,1606.3000000000002,1606.1000000000004,1605.3999999999996,1603.6999999999998
2022-06-10,583.1999999999998,576.5999999999999,567.3000000000002,562.8000000000002,557.4000000000001,549.2,539.3,528.5999999999999,515.3,497.0999999999999,476.79999999999995,452.29999999999995,423.20000000000005,382.0,341.1,293.9,240.5,171.7,59.0,-69.4,-146.9,-93.7,-58.0,-35.7,-27.8,-14.6,-13.4,-6.9,-8.5,-3.1,-3.2,-1.6,-2.2,-1.0,-0.6,-7.9,-17.8,-26.9,-31.2,-36.7,-44.7,-50.3,-61.4,-75.1,-94.2,-115.0,-140.0,-169.5,-210.9,-255.2,-303.8,-359.3,-428.7,-545.7,-678.0,-756.5,-704.4,-671.4000000000001,-648.0,-634.7,-625.3,-624.5999999999999,-618.5,-616.0999999999999,-614.9000000000001,-613.9000000000001,-613.0999999999999,-612.5999999999999,-612.0,-610.6999999999998,-613.1999999999998,-606.4000000000001,-595.5999999999999,-592.0,-585.5999999999999,-579.2,-570.0,-558.7,-544.8,-524.5999999999999,-504.20000000000005,-477.70000000000005,-447.4,-405.20000000000005,-362.79999999999995,-314.0,-258.29999999999995,-181.3,-72.30000000000001,61.5,138.9,88.2,53.9,32.4,13.9,11.2,3.8,3.6,0.0,1.25,0.0,0.2,0.0,0.0,0.0,5.8,8.5,17.0,21.2,26.4,34.2,45.9,56.6,69.7,88.9,109.1,133.6,162.8,203.4,244.0,291.1,345.1,419.8,527.0,656.3,731.5,677.5,641.2,618.9000000000001,605.3,597.2,591.9000000000001,588.8000000000002,586.5,585.0,583.9000000000001,583.0999999999999,582.5999999999999,582.0999999999999,580.3999999999996
2022-07-15,-221.80000000000018,-225.0,-228.69999999999982,-230.80000000000018,-233.80000000000018,-237.0,-241.80000000000018,-247.9000000000001,-257.5999999999999,-268.0,-284.5999999999999,-303.0,-330.79999999999995,-361.70000000000005,-405.6,-452.6,-517.7,-395.2,-315.0,-234.6,-177.2,-123.2,-87.9,-57.7,-36.9,-24.8,-16.3,-11.7,-8.3,-6.1,-4.8,-3.6,-2.8,-1.6,-1.1,-3.1,-5.6,-8.5,-10.3,-13.0,-16.3,-21.2,-27.1,-36.2,-46.9,-63.3,-82.2,-110.4,-141.4,-185.3,-232.6,-298.2,-179.0,-99.39999999999998,-22.100000000000023,34.700000000000045,87.79999999999995,122.60000000000002,152.10000000000002,172.20000000000005,183.70000000000005,192.5,197.29999999999995,201.0,203.20000000000005,204.9000000000001,206.0999999999999,206.9000000000001,208.4000000000001,209.9000000000001,201.0999999999999,204.5999999999999,208.0999999999999,210.30000000000018,213.4000000000001,216.9000000000001,222.30000000000018,228.5,238.0,249.20000000000005,266.0999999999999,285.5,314.0999999999999,346.1,391.20000000000005,439.4,506.1,388.6,309.0,229.8,172.6,119.3,84.3,54.4,34.2,22.7,14.1,9.4,5.8,3.6,2.4,1.4,0.85,0.0,0.0,0.9,3.1,6.1,7.8,11.0,13.9,18.9,24.8,34.0,44.1,60.6,78.8,106.5,137.3,180.7,227.9,293.3,173.0,92.19999999999999,9.899999999999977,-48.5,-103.20000000000005,-139.10000000000002,-170.29999999999995,-191.4000000000001,-201.4000000000001,-210.4000000000001,-217.5,-221.70000000000005,-224.0,-225.5,-226.80000000000018,-227.9000000000001,-229.19999999999982,-231.0
2022-08-12,-812.5,-815.3999999999996,-818.1999999999998,-819.5999999999999,-821.4000000000001,-823.5999999999999,-826.9000000000001,-830.6999999999998,-835.8000000000002,-842.5,-851.3,-863.9000000000001,-883.5999999999999,-908.5999999999999,-868.1,-689.8,-527.4,-369.7,-275.4,-198.6,-136.6,-85.7,-55.2,-34.9,-20.7,-13.6,-9.2,-6.5,-4.5,-3.3,-2.5,-1.85,-1.45,-1.15,-0.65,-1.3,-2.45,-4.4,-5.4,-6.7,-8.4,-11.1,-14.4,-19.1,-25.4,-34.3,-46.8,-66.5,-91.7,-51.599999999999994,125.80000000000001,288.0,444.4,535.3,611.3,671.3,721.2,751.0,770.8,784.8,792.0,796.5,799.4000000000001,801.7,803.1999999999998,804.4000000000001,805.5999999999999,806.4000000000001,807.1999999999998,808.8000000000002,792.6000000000004,795.5,798.4000000000001,799.9000000000001,801.5999999999999,803.9000000000001,807.3000000000002,811.1999999999998,816.4000000000001,823.3,832.7,845.4000000000001,865.7,891.7,852.3,675.7,514.8,359.3,269.4,192.6,133.2,82.8,52.8,32.9,19.1,12.1,8.0,5.4,3.5,2.4,1.65,1.05,0.7,0.45,0.0,0.3,1.4,3.1,4.0,5.3,7.0,9.5,12.8,17.2,23.6,32.4,44.7,64.3,88.9,48.5,-129.0,-291.4,-450.4,-544.4,-622.2,-684.1,-735.9,-767.4,-788.4000000000001,-803.5,-811.2,-816.0,-819.0999999999999,-821.5,-823.0999999999999,-824.4000000000001,-825.5999999999999,-826.5,-827.1999999999998,-828.8000000000002
2022-09-16,1115.6,1106.1999999999998,1102.0,1096.8000000000002,1090.4,1082.5,1074.5,1062.9,1048.5,1030.8,1009.5,984.0,958.6,923.6,882.6,838.1,783.4,721.4,612.9,468.0,295.3,97.7,-44.9,-27.8,-16.7,-10.5,-6.9,-4.7,-3.2,-2.4,-1.8,-1.4,-1.2,-1.2,-1.2,-11.2,-19.8,-23.8,-28.8,-35.1,-42.9,-50.9,-62.7,-77.2,-95.1,-116.9,-143.1,-168.8,-204.4,-246.0,-294.0,-349.2,-411.6,-522.7,-669.2,-842.7,-1041.3,-1184.5,-1167.4,-1156.0,-1149.4,-1145.4,-1142.6999999999998,-1140.8000000000002,-1139.5,-1138.4,-1137.4,-1136.6999999999998,-1135.6000000000004,-1133.3999999999996,-1140.9,-1131.1,-1126.6,-1121.1999999999998,-1114.5,-1106.2,-1097.7,-1085.5,-1070.3,-1051.9,-1029.6,-1002.8,-976.7,-940.6,-898.2,-846.6,-790.8,-727.5,-618.3,-472.8,-299.8,-101.0,42.2,25.2,14.2,7.9,4.4,2.2,0.85,0.05,0.0,0.0,0.0,0.0,0.0,8.6,17.1,21.2,26.2,32.4,40.3,48.1,59.8,73.5,91.0,112.5,138.6,163.9,199.5,241.0,288.9,343.8,406.0,509.3,653.0,823.7,1019.9,1161.3,1143.1,1131.0,1124.0,1119.6999999999998,1116.9,1114.9,1113.6,1112.4,1111.4,1110.6,1109.6000000000004,1107.3000000000002
2022-10-14,681.6999999999998,673.8000000000002,659.0999999999999,649.8,642.5,633.8,621.0999999999999,608.2,593.0,575.0,553.8,529.1,494.4,460.79999999999995,422.6,380.9,331.5,266.6,168.3,53.60000000000002,-93.1,-138.5,-92.9,-64.0,-43.6,-28.8,-19.1,-12.3,-8.5,-6.0,-4.3,-3.4,-2.6,-1.7,-1.15,-9.7,-16.5,-30.3,-39.4,-46.6,-55.2,-67.9,-80.8,-96.1,-114.4,-135.8,-160.9,-196.1,-230.2,-268.9,-312.3,-360.6,-425.9,-527.2,-642.5,-788.3,-834.4,-791.7,-761.3,-742.9000000000001,-727.3,-716.0999999999999,-710.9000000000001,-706.6999999999998,-703.8000000000002,-699.4000000000001,-698.0999999999999,-698.6999999999998,-695.3000000000002,-692.6000000000004,-702.9000000000001,-695.0,-680.0999999999999,-670.5999999999999,-663.5999999999999,-654.2,-640.4000000000001,-627.9000000000001,-611.5999999999999,-593.4000000000001,-571.2,-546.0,-510.20000000000005,-475.70000000000005,-436.5,-389.4,-343.4,-277.3,-173.89999999999998,-59.0,88.19999999999999,134.2,89.3,60.9,40.8,25.0,16.5,9.9,6.1,3.6,1.75,0.7,0.05,0.0,0.0,7.2,13.9,27.7,36.6,43.8,52.3,64.7,77.3,92.4,110.2,131.2,155.9,191.2,225.2,263.7,306.9,355.2,420.3,515.4,628.9,778.4,823.1,772.7,742.9000000000001,721.7,705.4000000000001,695.5999999999999,688.1999999999998,683.8000000000002,680.6999999999998,678.3000000000002,676.6999999999998,675.4000000000001,673.5999999999999,671.1000000000004
2022-11-11,-590.8000000000002,-594.1999999999998,-596.0999999999999,-597.6999999999998,-599.3000000000002,-601.4000000000001,-604.3000000000002,-607.8000000000002,-612.5,-620.5,-629.8,-642.5999999999999,-662.4000000000001,-688.9,-723.7,-652.2,-515.0,-377.2,-312.4,-244.9,-187.6,-140.0,-107.7,-77.5,-55.0,-38.9,-29.1,-20.7,-15.1,-11.1,-8.7,-6.7,-5.3,-3.1,-1.95,-1.9,-3.1,-4.1,-5.0,-6.2,-7.7,-10.1,-13.3,-17.4,-24.4,-33.3,-45.9,-66.2,-92.4,-128.2,-57.19999999999999,79.9,214.2,276.4,344.0,400.9,447.20000000000005,478.4,507.79999999999995,529.7,545.5999999999999,555.3,563.8,569.7,573.9000000000001,576.5999999999999,579.0,580.9000000000001,584.1999999999998,587.0999999999999,565.6000000000004,569.1999999999998,571.3000000000002,573.0,574.8000000000002,577.0,580.1999999999998,583.9000000000001,588.9000000000001,596.5999999999999,606.3,619.9000000000001,641.5,668.5,704.4,635.0,499.8,370.8,306.4,239.1,182.2,135.4,103.7,74.2,52.2,36.2,26.5,18.3,12.6,8.6,6.3,4.2,2.7,0.55,0.0,0.0,0.75,1.65,2.6,3.8,5.3,7.8,10.8,15.0,21.9,30.7,43.2,63.5,89.3,124.1,51.900000000000006,-85.6,-220.0,-287.4,-356.4,-415.20000000000005,-463.6,-496.70000000000005,-526.6,-549.4,-566.8,-579.2,-588.4000000000001,-592.4000000000001,-597.2,-600.8,-603.3,-605.0999999999999,-609.0,-612.0999999999999
